month,year,usage,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,lecture,office,multipurpose,laboratory,domitory,parking
7,2560,335920,49653.64,1.0000,19,0.2432,29,0.5714,0,1,0,0,0,0,0
8,2560,335920,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
9,2560,333840,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
10,2560,356080,49653.64,1.0000,19,0.2432,28,0.4286,1,1,0,0,0,0,0
11,2560,306480,49653.64,1.0000,19,0.2432,28,0.4286,1,1,0,0,0,0,0
12,2560,275040,49653.64,1.0000,19,0.2432,26,0.1429,1,1,0,0,0,0,0
1,2561,306560,49653.64,1.0000,19,0.2432,27,0.2857,1,1,0,0,0,0,0
2,2561,339920,49653.64,1.0000,19,0.2432,27,0.2857,1,1,0,0,0,0,0
3,2561,424720,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
4,2561,335040,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
5,2561,356320,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
6,2561,344480,49653.64,1.0000,19,0.2432,30,0.7143,0,1,0,0,0,0,0
7,2561,403360,49653.64,1.0000,19,0.2432,29,0.5714,0,1,0,0,0,0,0
8,2561,413600,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
9,2561,106400,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
10,2561,113600,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
11,2561,425600,49653.64,1.0000,19,0.2432,29,0.5714,1,1,0,0,0,0,0
1,2556,1920,3840.46,0.0764,3,0.0270,28,0.4286,1,1,0,0,0,0,0
2,2556,1280,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
4,2556,160,3840.46,0.0764,3,0.0270,32,1.0000,0,1,0,0,0,0,0
5,2556,1120,3840.46,0.0764,3,0.0270,32,1.0000,0,1,0,0,0,0,0
6,2556,640,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
7,2556,640,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
8,2556,960,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
9,2556,720,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
10,2556,400,3840.46,0.0764,3,0.0270,29,0.5714,0,1,0,0,0,0,0
11,2556,560,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
12,2556,560,3840.46,0.0764,3,0.0270,25,0.0000,1,1,0,0,0,0,0
1,2557,400,3840.46,0.0764,3,0.0270,25,0.0000,1,1,0,0,0,0,0
2,2557,1760,3840.46,0.0764,3,0.0270,28,0.4286,1,1,0,0,0,0,0
3,2557,1200,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
4,2557,560,3840.46,0.0764,3,0.0270,31,0.8571,1,1,0,0,0,0,0
5,2557,640,3840.46,0.0764,3,0.0270,31,0.8571,1,1,0,0,0,0,0
6,2557,880,3840.46,0.0764,3,0.0270,30,0.7143,0,1,0,0,0,0,0
7,2557,4080,3840.46,0.0764,3,0.0270,30,0.7143,0,1,0,0,0,0,0
8,2557,4560,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
9,2557,1200,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
10,2557,1760,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
11,2557,1760,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
12,2557,1760,3840.46,0.0764,3,0.0270,27,0.2857,1,1,0,0,0,0,0
1,2558,2080,3840.46,0.0764,3,0.0270,26,0.1429,1,1,0,0,0,0,0
2,2558,1040,3840.46,0.0764,3,0.0270,28,0.4286,1,1,0,0,0,0,0
3,2558,720,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
4,2558,240,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
5,2558,800,3840.46,0.0764,3,0.0270,31,0.8571,1,1,0,0,0,0,0
6,2558,1600,3840.46,0.0764,3,0.0270,30,0.7143,0,1,0,0,0,0,0
7,2558,560,3840.46,0.0764,3,0.0270,30,0.7143,0,1,0,0,0,0,0
8,2558,640,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
9,2558,240,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
10,2558,80,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
1,2559,80,3840.46,0.0764,3,0.0270,27,0.2857,1,1,0,0,0,0,0
2,2559,160,3840.46,0.0764,3,0.0270,28,0.4286,1,1,0,0,0,0,0
3,2559,240,3840.46,0.0764,3,0.0270,31,0.8571,1,1,0,0,0,0,0
4,2559,80,3840.46,0.0764,3,0.0270,32,1.0000,1,1,0,0,0,0,0
5,2559,960,3840.46,0.0764,3,0.0270,32,1.0000,1,1,0,0,0,0,0
6,2559,560,3840.46,0.0764,3,0.0270,29,0.5714,0,1,0,0,0,0,0
7,2559,80,3840.46,0.0764,3,0.0270,29,0.5714,0,1,0,0,0,0,0
8,2559,80,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
9,2559,400,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
10,2559,160,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
11,2559,400,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
12,2559,400,3840.46,0.0764,3,0.0270,27,0.2857,1,1,0,0,0,0,0
1,2560,160,3840.46,0.0764,3,0.0270,27,0.2857,1,1,0,0,0,0,0
5,2560,320,3840.46,0.0764,3,0.0270,30,0.7143,1,1,0,0,0,0,0
6,2560,160,3840.46,0.0764,3,0.0270,29,0.5714,0,1,0,0,0,0,0
7,2560,160,3840.46,0.0764,3,0.0270,29,0.5714,0,1,0,0,0,0,0
8,2560,80,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
9,2560,80,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
10,2560,240,3840.46,0.0764,3,0.0270,28,0.4286,1,1,0,0,0,0,0
11,2560,320,3840.46,0.0764,3,0.0270,28,0.4286,1,1,0,0,0,0,0
12,2560,400,3840.46,0.0764,3,0.0270,26,0.1429,1,1,0,0,0,0,0
1,2561,480,3840.46,0.0764,3,0.0270,27,0.2857,1,1,0,0,0,0,0
2,2561,240,3840.46,0.0764,3,0.0270,27,0.2857,1,1,0,0,0,0,0
3,2561,1200,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
4,2561,400,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
5,2561,480,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
6,2561,2240,3840.46,0.0764,3,0.0270,30,0.7143,0,1,0,0,0,0,0
7,2561,480,3840.46,0.0764,3,0.0270,29,0.5714,0,1,0,0,0,0,0
8,2561,480,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
9,2561,960,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
10,2561,80,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
11,2561,320,3840.46,0.0764,3,0.0270,29,0.5714,1,1,0,0,0,0,0
12,2561,80,3840.46,0.0764,3,0.0270,28,0.4286,1,1,0,0,0,0,0
1,2556,16620,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
2,2556,17040,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
3,2556,15960,1318.59,0.0255,2,0.0135,31,0.8571,0,1,0,0,0,0,0
4,2556,13560,1318.59,0.0255,2,0.0135,32,1.0000,0,1,0,0,0,0,0
5,2556,16380,1318.59,0.0255,2,0.0135,32,1.0000,0,1,0,0,0,0,0
6,2556,17760,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
7,2556,15960,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
8,2556,18480,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
9,2556,16380,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
10,2556,14760,1318.59,0.0255,2,0.0135,29,0.5714,0,1,0,0,0,0,0
11,2556,17940,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
12,2556,10140,1318.59,0.0255,2,0.0135,25,0.0000,1,1,0,0,0,0,0
1,2557,12600,1318.59,0.0255,2,0.0135,25,0.0000,1,1,0,0,0,0,0
2,2557,25800,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
3,2557,15600,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
4,2557,13320,1318.59,0.0255,2,0.0135,31,0.8571,1,1,0,0,0,0,0
5,2557,14580,1318.59,0.0255,2,0.0135,31,0.8571,1,1,0,0,0,0,0
6,2557,14520,1318.59,0.0255,2,0.0135,30,0.7143,0,1,0,0,0,0,0
7,2557,13320,1318.59,0.0255,2,0.0135,30,0.7143,0,1,0,0,0,0,0
8,2557,11280,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
9,2557,9360,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
10,2557,8220,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
11,2557,6720,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
12,2557,5760,1318.59,0.0255,2,0.0135,27,0.2857,1,1,0,0,0,0,0
1,2558,5760,1318.59,0.0255,2,0.0135,26,0.1429,1,1,0,0,0,0,0
2,2558,5940,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
3,2558,7500,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
4,2558,7020,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
5,2558,7200,1318.59,0.0255,2,0.0135,31,0.8571,1,1,0,0,0,0,0
6,2558,5580,1318.59,0.0255,2,0.0135,30,0.7143,0,1,0,0,0,0,0
7,2558,7500,1318.59,0.0255,2,0.0135,30,0.7143,0,1,0,0,0,0,0
8,2558,7020,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
9,2558,7080,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
10,2558,7020,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
11,2558,7200,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
12,2558,5340,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
1,2559,5160,1318.59,0.0255,2,0.0135,27,0.2857,1,1,0,0,0,0,0
2,2559,5820,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
3,2559,7200,1318.59,0.0255,2,0.0135,31,0.8571,1,1,0,0,0,0,0
4,2559,6840,1318.59,0.0255,2,0.0135,32,1.0000,1,1,0,0,0,0,0
5,2559,6300,1318.59,0.0255,2,0.0135,32,1.0000,1,1,0,0,0,0,0
6,2559,5460,1318.59,0.0255,2,0.0135,29,0.5714,0,1,0,0,0,0,0
7,2559,6420,1318.59,0.0255,2,0.0135,29,0.5714,0,1,0,0,0,0,0
8,2559,7320,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
9,2559,7380,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
10,2559,6360,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
11,2559,6780,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
12,2559,5100,1318.59,0.0255,2,0.0135,27,0.2857,1,1,0,0,0,0,0
1,2560,5760,1318.59,0.0255,2,0.0135,27,0.2857,1,1,0,0,0,0,0
2,2560,6180,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
3,2560,8400,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
4,2560,6180,1318.59,0.0255,2,0.0135,31,0.8571,1,1,0,0,0,0,0
5,2560,6540,1318.59,0.0255,2,0.0135,30,0.7143,1,1,0,0,0,0,0
6,2560,6360,1318.59,0.0255,2,0.0135,29,0.5714,0,1,0,0,0,0,0
7,2560,5700,1318.59,0.0255,2,0.0135,29,0.5714,0,1,0,0,0,0,0
8,2560,7560,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
9,2560,6960,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
10,2560,5340,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
11,2560,5760,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
12,2560,4080,1318.59,0.0255,2,0.0135,26,0.1429,1,1,0,0,0,0,0
1,2561,4620,1318.59,0.0255,2,0.0135,27,0.2857,1,1,0,0,0,0,0
2,2561,5040,1318.59,0.0255,2,0.0135,27,0.2857,1,1,0,0,0,0,0
3,2561,5160,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
4,2561,4980,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
5,2561,4860,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
6,2561,4740,1318.59,0.0255,2,0.0135,30,0.7143,0,1,0,0,0,0,0
7,2561,4680,1318.59,0.0255,2,0.0135,29,0.5714,0,1,0,0,0,0,0
8,2561,5880,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
9,2561,4440,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
10,2561,4620,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
11,2561,5160,1318.59,0.0255,2,0.0135,29,0.5714,1,1,0,0,0,0,0
12,2561,3960,1318.59,0.0255,2,0.0135,28,0.4286,1,1,0,0,0,0,0
1,2556,109000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
2,2556,127000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
3,2556,118000,14469.88,0.2907,4,0.0405,31,0.8571,0,1,0,0,0,0,0
4,2556,92000,14469.88,0.2907,4,0.0405,32,1.0000,0,1,0,0,0,0,0
5,2556,129000,14469.88,0.2907,4,0.0405,32,1.0000,0,1,0,0,0,0,0
6,2556,145000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
7,2556,135000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
8,2556,140000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
9,2556,137000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
10,2556,127000,14469.88,0.2907,4,0.0405,29,0.5714,0,1,0,0,0,0,0
11,2556,139000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
12,2556,89000,14469.88,0.2907,4,0.0405,25,0.0000,1,1,0,0,0,0,0
1,2557,84000,14469.88,0.2907,4,0.0405,25,0.0000,1,1,0,0,0,0,0
2,2557,111000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
3,2557,129000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
4,2557,101000,14469.88,0.2907,4,0.0405,31,0.8571,1,1,0,0,0,0,0
5,2557,103000,14469.88,0.2907,4,0.0405,31,0.8571,1,1,0,0,0,0,0
6,2557,104000,14469.88,0.2907,4,0.0405,30,0.7143,0,1,0,0,0,0,0
7,2557,114000,14469.88,0.2907,4,0.0405,30,0.7143,0,1,0,0,0,0,0
8,2557,129000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
9,2557,153000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
10,2557,144000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
11,2557,153000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
12,2557,96000,14469.88,0.2907,4,0.0405,27,0.2857,1,1,0,0,0,0,0
1,2558,106000,14469.88,0.2907,4,0.0405,26,0.1429,1,1,0,0,0,0,0
2,2558,111000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
3,2558,126000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
4,2558,114000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
5,2558,102000,14469.88,0.2907,4,0.0405,31,0.8571,1,1,0,0,0,0,0
6,2558,85000,14469.88,0.2907,4,0.0405,30,0.7143,0,1,0,0,0,0,0
7,2558,108000,14469.88,0.2907,4,0.0405,30,0.7143,0,1,0,0,0,0,0
8,2558,112000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
9,2558,132000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
10,2558,137000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
11,2558,152000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
12,2558,110000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
1,2559,120000,14469.88,0.2907,4,0.0405,27,0.2857,1,1,0,0,0,0,0
2,2559,139000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
3,2559,174000,14469.88,0.2907,4,0.0405,31,0.8571,1,1,0,0,0,0,0
4,2559,155000,14469.88,0.2907,4,0.0405,32,1.0000,1,1,0,0,0,0,0
5,2559,142000,14469.88,0.2907,4,0.0405,32,1.0000,1,1,0,0,0,0,0
6,2559,111000,14469.88,0.2907,4,0.0405,29,0.5714,0,1,0,0,0,0,0
7,2559,115000,14469.88,0.2907,4,0.0405,29,0.5714,0,1,0,0,0,0,0
8,2559,151000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
9,2559,167000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
10,2559,140000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
11,2559,151000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
12,2559,90000,14469.88,0.2907,4,0.0405,27,0.2857,1,1,0,0,0,0,0
1,2560,118000,14469.88,0.2907,4,0.0405,27,0.2857,1,1,0,0,0,0,0
2,2560,127000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
3,2560,172000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
4,2560,133000,14469.88,0.2907,4,0.0405,31,0.8571,1,1,0,0,0,0,0
5,2560,135000,14469.88,0.2907,4,0.0405,30,0.7143,1,1,0,0,0,0,0
6,2560,135000,14469.88,0.2907,4,0.0405,29,0.5714,0,1,0,0,0,0,0
7,2560,111000,14469.88,0.2907,4,0.0405,29,0.5714,0,1,0,0,0,0,0
8,2560,143000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
9,2560,163000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
10,2560,140000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
11,2560,149000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
12,2560,149000,14469.88,0.2907,4,0.0405,26,0.1429,1,1,0,0,0,0,0
1,2561,121000,14469.88,0.2907,4,0.0405,27,0.2857,1,1,0,0,0,0,0
2,2561,127000,14469.88,0.2907,4,0.0405,27,0.2857,1,1,0,0,0,0,0
3,2561,153000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
4,2561,126000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
5,2561,136000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
6,2561,104000,14469.88,0.2907,4,0.0405,30,0.7143,0,1,0,0,0,0,0
7,2561,110000,14469.88,0.2907,4,0.0405,29,0.5714,0,1,0,0,0,0,0
8,2561,123000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
9,2561,137000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
10,2561,140000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
11,2561,144000,14469.88,0.2907,4,0.0405,29,0.5714,1,1,0,0,0,0,0
12,2561,83000,14469.88,0.2907,4,0.0405,28,0.4286,1,1,0,0,0,0,0
1,2556,18080,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
2,2556,14720,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
3,2556,26800,2431.37,0.0479,5,0.0541,31,0.8571,0,1,0,0,0,0,0
4,2556,21840,2431.37,0.0479,5,0.0541,32,1.0000,0,1,0,0,0,0,0
5,2556,5680,2431.37,0.0479,5,0.0541,32,1.0000,0,1,0,0,0,0,0
6,2556,12560,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
7,2556,12960,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
8,2556,12640,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
9,2556,30880,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
10,2556,11600,2431.37,0.0479,5,0.0541,29,0.5714,0,1,0,0,0,0,0
11,2556,9840,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
12,2556,23440,2431.37,0.0479,5,0.0541,25,0.0000,1,1,0,0,0,0,0
1,2557,11600,2431.37,0.0479,5,0.0541,25,0.0000,1,1,0,0,0,0,0
2,2557,21040,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
3,2557,25600,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
4,2557,14640,2431.37,0.0479,5,0.0541,31,0.8571,1,1,0,0,0,0,0
5,2557,8560,2431.37,0.0479,5,0.0541,31,0.8571,1,1,0,0,0,0,0
6,2557,11120,2431.37,0.0479,5,0.0541,30,0.7143,0,1,0,0,0,0,0
7,2557,15120,2431.37,0.0479,5,0.0541,30,0.7143,0,1,0,0,0,0,0
8,2557,11440,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
9,2557,21200,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
10,2557,14240,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
11,2557,14240,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
12,2557,14640,2431.37,0.0479,5,0.0541,27,0.2857,1,1,0,0,0,0,0
1,2558,34320,2431.37,0.0479,5,0.0541,26,0.1429,1,1,0,0,0,0,0
2,2558,30960,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
3,2558,3680,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
4,2558,1360,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
5,2558,2800,2431.37,0.0479,5,0.0541,31,0.8571,1,1,0,0,0,0,0
6,2558,6400,2431.37,0.0479,5,0.0541,30,0.7143,0,1,0,0,0,0,0
7,2558,35440,2431.37,0.0479,5,0.0541,30,0.7143,0,1,0,0,0,0,0
8,2558,38560,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
9,2558,24960,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
10,2558,13520,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
11,2558,14800,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
12,2558,20000,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
1,2559,18720,2431.37,0.0479,5,0.0541,27,0.2857,1,1,0,0,0,0,0
2,2559,9840,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
3,2559,4560,2431.37,0.0479,5,0.0541,31,0.8571,1,1,0,0,0,0,0
4,2559,12720,2431.37,0.0479,5,0.0541,32,1.0000,1,1,0,0,0,0,0
5,2559,60640,2431.37,0.0479,5,0.0541,32,1.0000,1,1,0,0,0,0,0
6,2559,52240,2431.37,0.0479,5,0.0541,29,0.5714,0,1,0,0,0,0,0
7,2559,41120,2431.37,0.0479,5,0.0541,29,0.5714,0,1,0,0,0,0,0
8,2559,19920,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
9,2559,18800,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
10,2559,15440,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
11,2559,17200,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
12,2559,11600,2431.37,0.0479,5,0.0541,27,0.2857,1,1,0,0,0,0,0
1,2560,17440,2431.37,0.0479,5,0.0541,27,0.2857,1,1,0,0,0,0,0
2,2560,20800,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
3,2560,21200,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
4,2560,26400,2431.37,0.0479,5,0.0541,31,0.8571,1,1,0,0,0,0,0
5,2560,26480,2431.37,0.0479,5,0.0541,30,0.7143,1,1,0,0,0,0,0
6,2560,11840,2431.37,0.0479,5,0.0541,29,0.5714,0,1,0,0,0,0,0
7,2560,10240,2431.37,0.0479,5,0.0541,29,0.5714,0,1,0,0,0,0,0
8,2560,18320,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
9,2560,17120,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
10,2560,18160,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
11,2560,18480,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
12,2560,8000,2431.37,0.0479,5,0.0541,26,0.1429,1,1,0,0,0,0,0
1,2561,12720,2431.37,0.0479,5,0.0541,27,0.2857,1,1,0,0,0,0,0
2,2561,11760,2431.37,0.0479,5,0.0541,27,0.2857,1,1,0,0,0,0,0
3,2561,26400,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
4,2561,14000,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
5,2561,15120,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
6,2561,25360,2431.37,0.0479,5,0.0541,30,0.7143,0,1,0,0,0,0,0
7,2561,12320,2431.37,0.0479,5,0.0541,29,0.5714,0,1,0,0,0,0,0
8,2561,11920,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
9,2561,25040,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
10,2561,18720,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
11,2561,24080,2431.37,0.0479,5,0.0541,29,0.5714,1,1,0,0,0,0,0
12,2561,25920,2431.37,0.0479,5,0.0541,28,0.4286,1,1,0,0,0,0,0
1,2557,5000,1057.58,0.0202,3,0.0270,25,0.0000,1,1,0,0,0,0,0
2,2557,5800,1057.58,0.0202,3,0.0270,28,0.4286,1,1,0,0,0,0,0
3,2557,5628,1057.58,0.0202,3,0.0270,30,0.7143,1,1,0,0,0,0,0
4,2557,6052,1057.58,0.0202,3,0.0270,31,0.8571,1,1,0,0,0,0,0
5,2557,4259,1057.58,0.0202,3,0.0270,31,0.8571,1,1,0,0,0,0,0
