area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,usage
642.00,0.1048,2,0.1429,29,0.5714,1,524
642.00,0.1048,2,0.1429,29,0.5714,1,586
642.00,0.1048,2,0.1429,29,0.5714,1,556
642.00,0.1048,2,0.1429,27,0.2857,1,443
642.00,0.1048,2,0.1429,27,0.2857,1,528
642.00,0.1048,2,0.1429,28,0.4286,1,510
642.00,0.1048,2,0.1429,30,0.7143,1,523
642.00,0.1048,2,0.1429,31,0.8571,1,472
642.00,0.1048,2,0.1429,30,0.7143,1,485
642.00,0.1048,2,0.1429,29,0.5714,0,399
642.00,0.1048,2,0.1429,29,0.5714,0,424
642.00,0.1048,2,0.1429,29,0.5714,1,401
642.00,0.1048,2,0.1429,29,0.5714,1,463
642.00,0.1048,2,0.1429,28,0.4286,1,446
642.00,0.1048,2,0.1429,28,0.4286,1,553
642.00,0.1048,2,0.1429,26,0.1429,1,469
642.00,0.1048,2,0.1429,27,0.2857,1,475
642.00,0.1048,2,0.1429,27,0.2857,1,497
642.00,0.1048,2,0.1429,29,0.5714,1,692
642.00,0.1048,2,0.1429,29,0.5714,1,432
642.00,0.1048,2,0.1429,29,0.5714,1,531
2856.25,0.4988,8,1.0000,29,0.5714,1,3000
2856.25,0.4988,8,1.0000,29,0.5714,0,5000
2856.25,0.4988,8,1.0000,30,0.7143,1,5000
2856.25,0.4988,8,1.0000,25,0.0000,1,5000
2856.25,0.4988,8,1.0000,26,0.1429,1,5000
1457.42,0.2499,4,0.4286,30,0.7143,1,3566
1457.42,0.2499,4,0.4286,28,0.4286,1,3108
1038.19,0.1753,3,0.2857,29,0.5714,1,2446
1038.19,0.1753,3,0.2857,29,0.5714,1,1952
1038.19,0.1753,3,0.2857,29,0.5714,1,2844
1038.19,0.1753,3,0.2857,28,0.4286,1,2843
1038.19,0.1753,3,0.2857,27,0.2857,1,2178
1038.19,0.1753,3,0.2857,28,0.4286,1,3992
1038.19,0.1753,3,0.2857,31,0.8571,1,2399
1038.19,0.1753,3,0.2857,32,1.0000,1,2545
1038.19,0.1753,3,0.2857,32,1.0000,1,2368
1038.19,0.1753,3,0.2857,29,0.5714,0,1646
1038.19,0.1753,3,0.2857,29,0.5714,0,2433
1038.19,0.1753,3,0.2857,30,0.7143,1,2889
1038.19,0.1753,3,0.2857,29,0.5714,1,1620
1038.19,0.1753,3,0.2857,29,0.5714,1,1998
1038.19,0.1753,3,0.2857,29,0.5714,1,3458
1038.19,0.1753,3,0.2857,27,0.2857,1,2639
1038.19,0.1753,3,0.2857,27,0.2857,1,3365
1038.19,0.1753,3,0.2857,28,0.4286,1,3151
1038.19,0.1753,3,0.2857,30,0.7143,1,2504
1038.19,0.1753,3,0.2857,31,0.8571,1,2834
1038.19,0.1753,3,0.2857,30,0.7143,1,2904
1038.19,0.1753,3,0.2857,29,0.5714,0,3343
1038.19,0.1753,3,0.2857,29,0.5714,1,3787
1038.19,0.1753,3,0.2857,29,0.5714,1,2775
1038.19,0.1753,3,0.2857,28,0.4286,1,4329
1038.19,0.1753,3,0.2857,26,0.1429,1,3082
1038.19,0.1753,3,0.2857,27,0.2857,1,4267
1038.19,0.1753,3,0.2857,27,0.2857,1,3005
1038.19,0.1753,3,0.2857,29,0.5714,1,3207
1038.19,0.1753,3,0.2857,29,0.5714,1,2820
1038.19,0.1753,3,0.2857,29,0.5714,1,2381
1038.19,0.1753,3,0.2857,30,0.7143,0,1849
1038.19,0.1753,3,0.2857,29,0.5714,0,2673
1038.19,0.1753,3,0.2857,29,0.5714,1,3329
557.70,0.0898,2,0.1429,28,0.4286,1,1754
557.70,0.0898,2,0.1429,30,0.7143,1,1726
557.70,0.0898,2,0.1429,31,0.8571,0,2881
557.70,0.0898,2,0.1429,32,1.0000,0,2808
557.70,0.0898,2,0.1429,32,1.0000,0,3065
557.70,0.0898,2,0.1429,30,0.7143,1,2917
557.70,0.0898,2,0.1429,30,0.7143,1,2801
557.70,0.0898,2,0.1429,30,0.7143,1,2855
557.70,0.0898,2,0.1429,29,0.5714,1,2605
557.70,0.0898,2,0.1429,29,0.5714,0,2561
557.70,0.0898,2,0.1429,30,0.7143,1,2590
557.70,0.0898,2,0.1429,25,0.0000,1,2013
557.70,0.0898,2,0.1429,25,0.0000,1,2211
557.70,0.0898,2,0.1429,28,0.4286,1,2500
557.70,0.0898,2,0.1429,30,0.7143,1,3082
557.70,0.0898,2,0.1429,31,0.8571,1,2708
557.70,0.0898,2,0.1429,31,0.8571,1,2972
557.70,0.0898,2,0.1429,30,0.7143,0,2846
557.70,0.0898,2,0.1429,30,0.7143,0,2997
557.70,0.0898,2,0.1429,29,0.5714,1,3098
557.70,0.0898,2,0.1429,29,0.5714,1,3347
557.70,0.0898,2,0.1429,29,0.5714,1,3183
557.70,0.0898,2,0.1429,29,0.5714,1,2824
557.70,0.0898,2,0.1429,27,0.2857,1,2250
557.70,0.0898,2,0.1429,26,0.1429,1,1173
557.70,0.0898,2,0.1429,28,0.4286,1,1038
557.70,0.0898,2,0.1429,30,0.7143,1,1108
557.70,0.0898,2,0.1429,30,0.7143,1,1028
557.70,0.0898,2,0.1429,31,0.8571,1,1061
557.70,0.0898,2,0.1429,30,0.7143,0,1008
557.70,0.0898,2,0.1429,30,0.7143,0,1039
557.70,0.0898,2,0.1429,30,0.7143,1,1515
557.70,0.0898,2,0.1429,29,0.5714,1,1850
557.70,0.0898,2,0.1429,29,0.5714,1,2006
557.70,0.0898,2,0.1429,29,0.5714,1,1907
557.70,0.0898,2,0.1429,28,0.4286,1,1963
557.70,0.0898,2,0.1429,27,0.2857,1,1891
557.70,0.0898,2,0.1429,28,0.4286,1,1895
557.70,0.0898,2,0.1429,31,0.8571,1,1937
557.70,0.0898,2,0.1429,32,1.0000,1,1869
557.70,0.0898,2,0.1429,32,1.0000,1,1603
557.70,0.0898,2,0.1429,29,0.5714,0,1473
557.70,0.0898,2,0.1429,29,0.5714,0,1492
557.70,0.0898,2,0.1429,30,0.7143,1,1658
557.70,0.0898,2,0.1429,29,0.5714,1,2286
557.70,0.0898,2,0.1429,29,0.5714,1,3228
557.70,0.0898,2,0.1429,29,0.5714,1,2109
557.70,0.0898,2,0.1429,27,0.2857,1,2048
557.70,0.0898,2,0.1429,27,0.2857,1,2205
557.70,0.0898,2,0.1429,28,0.4286,1,1816
557.70,0.0898,2,0.1429,30,0.7143,1,1959
557.70,0.0898,2,0.1429,31,0.8571,1,1837
557.70,0.0898,2,0.1429,30,0.7143,1,1890
557.70,0.0898,2,0.1429,29,0.5714,0,1803
557.70,0.0898,2,0.1429,29,0.5714,0,1882
557.70,0.0898,2,0.1429,29,0.5714,1,1897
557.70,0.0898,2,0.1429,29,0.5714,1,1525
557.70,0.0898,2,0.1429,28,0.4286,1,1417
557.70,0.0898,2,0.1429,28,0.4286,1,2177
557.70,0.0898,2,0.1429,26,0.1429,1,1411
557.70,0.0898,2,0.1429,27,0.2857,1,1473
557.70,0.0898,2,0.1429,27,0.2857,1,1339
557.70,0.0898,2,0.1429,29,0.5714,1,2375
557.70,0.0898,2,0.1429,29,0.5714,1,2100
557.70,0.0898,2,0.1429,29,0.5714,1,1261
405.28,0.0626,3,0.2857,28,0.4286,1,4266
405.28,0.0626,3,0.2857,32,1.0000,0,4073
405.28,0.0626,3,0.2857,32,1.0000,0,4775
405.28,0.0626,3,0.2857,29,0.5714,0,4640
405.28,0.0626,3,0.2857,28,0.4286,1,4905
405.28,0.0626,3,0.2857,30,0.7143,1,4286
405.28,0.0626,3,0.2857,31,0.8571,1,3886
405.28,0.0626,3,0.2857,31,0.8571,1,3576
405.28,0.0626,3,0.2857,30,0.7143,0,3316
405.28,0.0626,3,0.2857,30,0.7143,0,4286
405.28,0.0626,3,0.2857,29,0.5714,1,3851
405.28,0.0626,3,0.2857,29,0.5714,1,3921
405.28,0.0626,3,0.2857,29,0.5714,1,3854
405.28,0.0626,3,0.2857,29,0.5714,1,3997
405.28,0.0626,3,0.2857,27,0.2857,1,3824
405.28,0.0626,3,0.2857,26,0.1429,1,4279
405.28,0.0626,3,0.2857,28,0.4286,1,4709
405.28,0.0626,3,0.2857,30,0.7143,0,4824
405.28,0.0626,3,0.2857,30,0.7143,0,4757
405.28,0.0626,3,0.2857,29,0.5714,1,4996
405.28,0.0626,3,0.2857,28,0.4286,1,4626
405.28,0.0626,3,0.2857,27,0.2857,1,4297
405.28,0.0626,3,0.2857,29,0.5714,0,4348
405.28,0.0626,3,0.2857,29,0.5714,0,4751
405.28,0.0626,3,0.2857,29,0.5714,1,4233
405.28,0.0626,3,0.2857,29,0.5714,1,4473
405.28,0.0626,3,0.2857,29,0.5714,1,4998
405.28,0.0626,3,0.2857,27,0.2857,1,4276
405.28,0.0626,3,0.2857,27,0.2857,1,4301
405.28,0.0626,3,0.2857,28,0.4286,1,4865
405.28,0.0626,3,0.2857,30,0.7143,1,4808
405.28,0.0626,3,0.2857,31,0.8571,1,4812
405.28,0.0626,3,0.2857,30,0.7143,1,4894
405.28,0.0626,3,0.2857,29,0.5714,0,4029
405.28,0.0626,3,0.2857,29,0.5714,0,4633
405.28,0.0626,3,0.2857,29,0.5714,1,4246
405.28,0.0626,3,0.2857,29,0.5714,1,3855
405.28,0.0626,3,0.2857,28,0.4286,1,4131
405.28,0.0626,3,0.2857,28,0.4286,1,3849
405.28,0.0626,3,0.2857,26,0.1429,1,3701
405.28,0.0626,3,0.2857,27,0.2857,1,3843
405.28,0.0626,3,0.2857,27,0.2857,1,3529
405.28,0.0626,3,0.2857,29,0.5714,1,3937
405.28,0.0626,3,0.2857,29,0.5714,1,3584
405.28,0.0626,3,0.2857,29,0.5714,1,3500
53.34,0.0000,1,0.0000,28,0.4286,1,464
53.34,0.0000,1,0.0000,30,0.7143,1,493
53.34,0.0000,1,0.0000,31,0.8571,0,525
53.34,0.0000,1,0.0000,32,1.0000,0,486
53.34,0.0000,1,0.0000,32,1.0000,0,508
53.34,0.0000,1,0.0000,30,0.7143,1,1291
53.34,0.0000,1,0.0000,30,0.7143,1,800
53.34,0.0000,1,0.0000,30,0.7143,1,498
53.34,0.0000,1,0.0000,29,0.5714,1,520
53.34,0.0000,1,0.0000,29,0.5714,0,467
53.34,0.0000,1,0.0000,30,0.7143,1,1409
53.34,0.0000,1,0.0000,25,0.0000,1,521
53.34,0.0000,1,0.0000,25,0.0000,1,518
53.34,0.0000,1,0.0000,28,0.4286,1,562
53.34,0.0000,1,0.0000,30,0.7143,1,638
53.34,0.0000,1,0.0000,31,0.8571,1,645
53.34,0.0000,1,0.0000,31,0.8571,1,655
53.34,0.0000,1,0.0000,30,0.7143,0,1787
53.34,0.0000,1,0.0000,30,0.7143,0,898
53.34,0.0000,1,0.0000,29,0.5714,1,834
53.34,0.0000,1,0.0000,29,0.5714,1,844
53.34,0.0000,1,0.0000,29,0.5714,1,1593
53.34,0.0000,1,0.0000,29,0.5714,1,1602
53.34,0.0000,1,0.0000,27,0.2857,1,2371
53.34,0.0000,1,0.0000,26,0.1429,1,1570
53.34,0.0000,1,0.0000,28,0.4286,1,1605
53.34,0.0000,1,0.0000,30,0.7143,1,1655
53.34,0.0000,1,0.0000,30,0.7143,1,1624
53.34,0.0000,1,0.0000,31,0.8571,1,1594
53.34,0.0000,1,0.0000,30,0.7143,0,2214
53.34,0.0000,1,0.0000,30,0.7143,0,1038
53.34,0.0000,1,0.0000,30,0.7143,1,1193
53.34,0.0000,1,0.0000,29,0.5714,1,1253
53.34,0.0000,1,0.0000,29,0.5714,1,1156
53.34,0.0000,1,0.0000,29,0.5714,1,2490
53.34,0.0000,1,0.0000,28,0.4286,1,1116
53.34,0.0000,1,0.0000,27,0.2857,1,1119
53.34,0.0000,1,0.0000,28,0.4286,1,990
53.34,0.0000,1,0.0000,31,0.8571,1,985
53.34,0.0000,1,0.0000,32,1.0000,1,1066
53.34,0.0000,1,0.0000,32,1.0000,1,1200
53.34,0.0000,1,0.0000,29,0.5714,0,969
53.34,0.0000,1,0.0000,29,0.5714,0,830
53.34,0.0000,1,0.0000,30,0.7143,1,894
53.34,0.0000,1,0.0000,29,0.5714,1,983
53.34,0.0000,1,0.0000,29,0.5714,1,1144
53.34,0.0000,1,0.0000,29,0.5714,1,1254
53.34,0.0000,1,0.0000,27,0.2857,1,1218
53.34,0.0000,1,0.0000,27,0.2857,1,1207
53.34,0.0000,1,0.0000,28,0.4286,1,1230
53.34,0.0000,1,0.0000,30,0.7143,1,1613
53.34,0.0000,1,0.0000,31,0.8571,1,1193
53.34,0.0000,1,0.0000,30,0.7143,1,1149
53.34,0.0000,1,0.0000,29,0.5714,0,1174
53.34,0.0000,1,0.0000,29,0.5714,0,1124
53.34,0.0000,1,0.0000,29,0.5714,1,1191
53.34,0.0000,1,0.0000,29,0.5714,1,1244
53.34,0.0000,1,0.0000,28,0.4286,1,1273
53.34,0.0000,1,0.0000,28,0.4286,1,1405
53.34,0.0000,1,0.0000,26,0.1429,1,1639
53.34,0.0000,1,0.0000,27,0.2857,1,1309
53.34,0.0000,1,0.0000,27,0.2857,1,1538
53.34,0.0000,1,0.0000,29,0.5714,1,1266
53.34,0.0000,1,0.0000,29,0.5714,1,1105
53.34,0.0000,1,0.0000,29,0.5714,1,1176
643.81,0.1051,2,0.1429,28,0.4286,1,1600
643.81,0.1051,2,0.1429,31,0.8571,0,4200
643.81,0.1051,2,0.1429,32,1.0000,0,4480
643.81,0.1051,2,0.1429,30,0.7143,1,3280
643.81,0.1051,2,0.1429,30,0.7143,1,3560
643.81,0.1051,2,0.1429,29,0.5714,1,2680
643.81,0.1051,2,0.1429,29,0.5714,0,2080
643.81,0.1051,2,0.1429,30,0.7143,1,1880
643.81,0.1051,2,0.1429,25,0.0000,1,1280
643.81,0.1051,2,0.1429,25,0.0000,1,1360
643.81,0.1051,2,0.1429,28,0.4286,1,2729
643.81,0.1051,2,0.1429,31,0.8571,1,2254
643.81,0.1051,2,0.1429,31,0.8571,1,2088
643.81,0.1051,2,0.1429,30,0.7143,0,2657
643.81,0.1051,2,0.1429,29,0.5714,1,4874
643.81,0.1051,2,0.1429,29,0.5714,1,4276
643.81,0.1051,2,0.1429,29,0.5714,1,4573
643.81,0.1051,2,0.1429,27,0.2857,1,2471
643.81,0.1051,2,0.1429,26,0.1429,1,2246
643.81,0.1051,2,0.1429,30,0.7143,1,4270
643.81,0.1051,2,0.1429,30,0.7143,1,3046
643.81,0.1051,2,0.1429,31,0.8571,1,3385
643.81,0.1051,2,0.1429,30,0.7143,0,3465
643.81,0.1051,2,0.1429,29,0.5714,1,4246
643.81,0.1051,2,0.1429,29,0.5714,1,2986
643.81,0.1051,2,0.1429,29,0.5714,1,3386
643.81,0.1051,2,0.1429,28,0.4286,1,2462
643.81,0.1051,2,0.1429,27,0.2857,1,2395
643.81,0.1051,2,0.1429,28,0.4286,1,4459
643.81,0.1051,2,0.1429,31,0.8571,1,4011
643.81,0.1051,2,0.1429,32,1.0000,1,3370
643.81,0.1051,2,0.1429,32,1.0000,1,2962
643.81,0.1051,2,0.1429,29,0.5714,0,3155
643.81,0.1051,2,0.1429,29,0.5714,0,3170
643.81,0.1051,2,0.1429,29,0.5714,1,4486
643.81,0.1051,2,0.1429,29,0.5714,1,4978
643.81,0.1051,2,0.1429,27,0.2857,1,3204
643.81,0.1051,2,0.1429,27,0.2857,1,3386
643.81,0.1051,2,0.1429,28,0.4286,1,4574
643.81,0.1051,2,0.1429,30,0.7143,1,4004
643.81,0.1051,2,0.1429,31,0.8571,1,2939
643.81,0.1051,2,0.1429,30,0.7143,1,3288
643.81,0.1051,2,0.1429,29,0.5714,0,3115
643.81,0.1051,2,0.1429,29,0.5714,0,2944
643.81,0.1051,2,0.1429,29,0.5714,1,3898
643.81,0.1051,2,0.1429,28,0.4286,1,2906
643.81,0.1051,2,0.1429,28,0.4286,1,3152
643.81,0.1051,2,0.1429,26,0.1429,1,1990
643.81,0.1051,2,0.1429,27,0.2857,1,3301
643.81,0.1051,2,0.1429,27,0.2857,1,4433
643.81,0.1051,2,0.1429,29,0.5714,1,3394
643.81,0.1051,2,0.1429,29,0.5714,1,2250
786.54,0.1305,2,0.1429,28,0.4286,1,2000
786.54,0.1305,2,0.1429,30,0.7143,1,2000
786.54,0.1305,2,0.1429,31,0.8571,0,3000
786.54,0.1305,2,0.1429,32,1.0000,0,1000
786.54,0.1305,2,0.1429,32,1.0000,0,3000
786.54,0.1305,2,0.1429,30,0.7143,1,4000
786.54,0.1305,2,0.1429,30,0.7143,1,2000
786.54,0.1305,2,0.1429,30,0.7143,1,2000
786.54,0.1305,2,0.1429,29,0.5714,0,4000
786.54,0.1305,2,0.1429,30,0.7143,1,3000
786.54,0.1305,2,0.1429,25,0.0000,1,1000
786.54,0.1305,2,0.1429,25,0.0000,1,1000
786.54,0.1305,2,0.1429,28,0.4286,1,2000
786.54,0.1305,2,0.1429,30,0.7143,1,2000
786.54,0.1305,2,0.1429,31,0.8571,1,2000
786.54,0.1305,2,0.1429,31,0.8571,1,1000
786.54,0.1305,2,0.1429,30,0.7143,0,4000
786.54,0.1305,2,0.1429,30,0.7143,0,3000
786.54,0.1305,2,0.1429,29,0.5714,1,2000
786.54,0.1305,2,0.1429,29,0.5714,1,2000
786.54,0.1305,2,0.1429,29,0.5714,1,3000
786.54,0.1305,2,0.1429,27,0.2857,1,1000
786.54,0.1305,2,0.1429,26,0.1429,1,1000
786.54,0.1305,2,0.1429,28,0.4286,1,2000
786.54,0.1305,2,0.1429,30,0.7143,1,2000
786.54,0.1305,2,0.1429,30,0.7143,1,2000
786.54,0.1305,2,0.1429,31,0.8571,1,3000
786.54,0.1305,2,0.1429,30,0.7143,0,2000
786.54,0.1305,2,0.1429,30,0.7143,0,2000
786.54,0.1305,2,0.1429,30,0.7143,1,3000
786.54,0.1305,2,0.1429,29,0.5714,1,2000
786.54,0.1305,2,0.1429,29,0.5714,1,2000
786.54,0.1305,2,0.1429,29,0.5714,1,2000
786.54,0.1305,2,0.1429,28,0.4286,1,1000
786.54,0.1305,2,0.1429,27,0.2857,1,1000
786.54,0.1305,2,0.1429,28,0.4286,1,1000
786.54,0.1305,2,0.1429,31,0.8571,1,1000
786.54,0.1305,2,0.1429,32,1.0000,1,2000
786.54,0.1305,2,0.1429,32,1.0000,1,2000
786.54,0.1305,2,0.1429,29,0.5714,0,2000
786.54,0.1305,2,0.1429,29,0.5714,0,2000
786.54,0.1305,2,0.1429,30,0.7143,1,3000
619.45,0.1007,1,0.0000,29,0.5714,1,4867
619.45,0.1007,1,0.0000,29,0.5714,1,4842
619.45,0.1007,1,0.0000,28,0.4286,1,4441
619.45,0.1007,1,0.0000,27,0.2857,1,3641
619.45,0.1007,1,0.0000,28,0.4286,1,3676
619.45,0.1007,1,0.0000,31,0.8571,1,4816
619.45,0.1007,1,0.0000,32,1.0000,1,4451
619.45,0.1007,1,0.0000,29,0.5714,0,4340
619.45,0.1007,1,0.0000,29,0.5714,0,4361
619.45,0.1007,1,0.0000,30,0.7143,1,4354
619.45,0.1007,1,0.0000,29,0.5714,1,4254
619.45,0.1007,1,0.0000,29,0.5714,1,3960
619.45,0.1007,1,0.0000,29,0.5714,1,4047
619.45,0.1007,1,0.0000,27,0.2857,1,4410
619.45,0.1007,1,0.0000,27,0.2857,1,4285
619.45,0.1007,1,0.0000,28,0.4286,1,4018
619.45,0.1007,1,0.0000,30,0.7143,1,4551
619.45,0.1007,1,0.0000,31,0.8571,1,4304
619.45,0.1007,1,0.0000,30,0.7143,1,4967
619.45,0.1007,1,0.0000,29,0.5714,0,3895
619.45,0.1007,1,0.0000,29,0.5714,1,4344
619.45,0.1007,1,0.0000,29,0.5714,1,4051
619.45,0.1007,1,0.0000,28,0.4286,1,3244
619.45,0.1007,1,0.0000,28,0.4286,1,2915
619.45,0.1007,1,0.0000,26,0.1429,1,2398
619.45,0.1007,1,0.0000,27,0.2857,1,2527
619.45,0.1007,1,0.0000,27,0.2857,1,2148
619.45,0.1007,1,0.0000,29,0.5714,1,2590
619.45,0.1007,1,0.0000,29,0.5714,1,2175
619.45,0.1007,1,0.0000,29,0.5714,1,1965
619.45,0.1007,1,0.0000,30,0.7143,0,2000
619.45,0.1007,1,0.0000,29,0.5714,0,1764
619.45,0.1007,1,0.0000,29,0.5714,1,1668
4766.82,0.8389,2,0.1429,28,0.4286,1,2640
4766.82,0.8389,2,0.1429,30,0.7143,1,4320
4766.82,0.8389,2,0.1429,31,0.8571,0,2160
4766.82,0.8389,2,0.1429,32,1.0000,0,2040
4766.82,0.8389,2,0.1429,30,0.7143,1,1620
4766.82,0.8389,2,0.1429,30,0.7143,1,2280
